# Builtin pg_proc snapshot (PostgreSQL 18.4): name, worst-case volatility
# across non-aggregate/non-window overloads (i/s/v, '-' when none), and
# whether any overload is an aggregate. Regenerate with the query in
# fit/src/volatility.rs.
date_part	s	0
date_pl_interval	i	0
date_pli	i	0
date_recv	i	0
date_send	i	0
date_skipsupport	i	0
date_smaller	i	0
date_sortsupport	i	0
date_subtract	s	0
date_trunc	s	0
datemultirange	i	0
daterange	i	0
daterange_canonical	i	0
daterange_subdiff	i	0
datetime_pl	i	0
datetimetz_pl	i	0
dcbrt	i	0
decode	i	0
degrees	i	0
dense_rank	-	1
dense_rank_final	i	0
dexp	i	0
diagonal	i	0
diameter	i	0
dispell_init	i	0
dispell_lexize	i	0
dist_bp	i	0
dist_bs	i	0
dist_cpoint	i	0
dist_cpoly	i	0
dist_lp	i	0
dist_ls	i	0
dist_pathp	i	0
dist_pb	i	0
dist_pc	i	0
dist_pl	i	0
dist_polyc	i	0
dist_polyp	i	0
dist_ppath	i	0
dist_ppoly	i	0
dist_ps	i	0
dist_sb	i	0
dist_sl	i	0
dist_sp	i	0
div	i	0
dlog1	i	0
dlog10	i	0
domain_in	s	0
domain_recv	s	0
dpow	i	0
dround	i	0
dsimple_init	i	0
dsimple_lexize	i	0
dsnowball_init	v	0
dsnowball_lexize	v	0
dsqrt	i	0
dsynonym_init	i	0
dsynonym_lexize	i	0
dtrunc	i	0
elem_contained_by_multirange	i	0
elem_contained_by_range	i	0
elem_contained_by_range_support	i	0
encode	i	0
enum_cmp	i	0
enum_eq	i	0
enum_first	s	0
enum_ge	i	0
enum_gt	i	0
enum_in	s	0
enum_larger	i	0
enum_last	s	0
enum_le	i	0
enum_lt	i	0
enum_ne	i	0
enum_out	s	0
enum_range	s	0
enum_recv	s	0
enum_send	s	0
enum_smaller	i	0
eqjoinsel	s	0
eqsel	s	0
erf	i	0
erfc	i	0
euc_cn_to_mic	i	0
euc_cn_to_utf8	i	0
euc_jis_2004_to_shift_jis_2004	i	0
euc_jis_2004_to_utf8	i	0
euc_jp_to_mic	i	0
euc_jp_to_sjis	i	0
euc_jp_to_utf8	i	0
euc_kr_to_mic	i	0
euc_kr_to_utf8	i	0
euc_tw_to_big5	i	0
euc_tw_to_mic	i	0
euc_tw_to_utf8	i	0
event_trigger_in	i	0
event_trigger_out	i	0
every	-	1
exp	i	0
extract	s	0
factorial	i	0
family	i	0
fdw_handler_in	i	0
fdw_handler_out	i	0
first_value	-	0
float4	i	0
float48div	i	0
float48eq	i	0
float48ge	i	0
float48gt	i	0
float48le	i	0
float48lt	i	0
float48mi	i	0
float48mul	i	0
float48ne	i	0
float48pl	i	0
float4_accum	i	0
float4abs	i	0
float4div	i	0
float4eq	i	0
float4ge	i	0
float4gt	i	0
float4in	i	0
float4larger	i	0
float4le	i	0
float4lt	i	0
float4mi	i	0
float4mul	i	0
float4ne	i	0
float4out	i	0
float4pl	i	0
float4recv	i	0
float4send	i	0
float4smaller	i	0
float4um	i	0
float4up	i	0
float8	i	0
float84div	i	0
float84eq	i	0
float84ge	i	0
float84gt	i	0
float84le	i	0
float84lt	i	0
float84mi	i	0
float84mul	i	0
float84ne	i	0
float84pl	i	0
float8_accum	i	0
float8_avg	i	0
float8_combine	i	0
float8_corr	i	0
float8_covar_pop	i	0
float8_covar_samp	i	0
float8_regr_accum	i	0
float8_regr_avgx	i	0
float8_regr_avgy	i	0
float8_regr_combine	i	0
float8_regr_intercept	i	0
float8_regr_r2	i	0
float8_regr_slope	i	0
float8_regr_sxx	i	0
float8_regr_sxy	i	0
float8_regr_syy	i	0
float8_stddev_pop	i	0
float8_stddev_samp	i	0
float8_var_pop	i	0
float8_var_samp	i	0
float8abs	i	0
float8div	i	0
float8eq	i	0
float8ge	i	0
float8gt	i	0
float8in	i	0
float8larger	i	0
float8le	i	0
float8lt	i	0
float8mi	i	0
float8mul	i	0
float8ne	i	0
float8out	i	0
float8pl	i	0
float8recv	i	0
float8send	i	0
float8smaller	i	0
float8um	i	0
float8up	i	0
floor	i	0
flt4_mul_cash	i	0
